"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 23, 2017","605.00","612.00","612.00","604.25","2.52M","-0.90"
"Aug 22, 2017","610.50","609.50","612.50","607.50","2.59M","0.83"
"Aug 21, 2017","605.50","605.50","607.00","602.00","4.13M","-0.90"
"Aug 18, 2017","611.00","621.00","621.29","611.00","3.93M","-2.00"
"Aug 17, 2017","623.50","625.50","626.50","622.00","2.73M","-0.16"
"Aug 16, 2017","624.50","624.00","628.50","623.00","3.11M","0.73"
"Aug 15, 2017","620.00","620.00","621.50","614.00","3.59M","0.65"
"Aug 14, 2017","616.00","605.00","618.50","605.00","2.52M","1.82"
"Aug 11, 2017","605.00","613.50","615.00","604.70","3.18M","-1.47"
"Aug 10, 2017","614.00","620.00","620.00","613.50","2.97M","-0.65"
"Aug 09, 2017","618.00","616.00","618.50","611.00","2.24M","0.16"
"Aug 08, 2017","617.00","615.00","617.50","612.00","2.22M","0.57"
"Aug 07, 2017","613.50","615.50","615.50","609.50","5.17M","0.16"
"Aug 04, 2017","612.50","613.50","617.88","610.00","2.39M","-0.65"
"Aug 03, 2017","616.50","615.00","618.50","610.00","2.94M","0.57"
"Aug 02, 2017","613.00","612.50","614.50","608.50","2.28M","0.33"
"Aug 01, 2017","611.00","615.00","618.00","610.00","2.95M","0.08"
"Jul 31, 2017","610.50","606.50","612.50","603.50","3.78M","0.58"
"Jul 28, 2017","607.00","617.50","619.00","604.00","3.33M","-1.62"
"Jul 27, 2017","617.00","611.00","620.00","611.00","3.33M","1.23"
"Jul 26, 2017","609.50","606.00","613.00","606.00","3.14M","0.41"
"Jul 25, 2017","607.00","615.50","615.50","606.62","4.27M","-0.98"
"Jul 24, 2017","613.00","621.00","621.08","610.50","4.17M","-1.37"
"Jul 21, 2017","621.50","626.50","626.50","617.50","3.47M","-0.64"
"Jul 20, 2017","625.50","625.00","631.00","624.00","4.00M","0.16"
"Jul 19, 2017","624.50","625.00","627.50","622.00","3.53M","0.24"
"Jul 18, 2017","623.00","617.00","625.50","617.00","6.97M","3.15"
"Jul 17, 2017","604.00","608.50","609.50","603.00","2.06M","-0.49"
"Jul 14, 2017","607.00","605.50","609.00","599.60","2.79M","0.75"
"Jul 13, 2017","602.50","603.00","604.50","597.50","3.07M","0.00"
"Jul 12, 2017","602.50","599.00","603.85","594.50","5.30M","1.09"
"Jul 11, 2017","596.00","611.00","611.50","594.50","4.19M","-2.13"
"Jul 10, 2017","609.00","611.00","614.50","609.00","3.06M","0.16"
"Jul 07, 2017","608.00","608.00","609.00","604.00","3.14M","0.25"
"Jul 06, 2017","606.50","605.50","611.50","601.50","4.08M","0.17"
"Jul 05, 2017","605.50","606.50","606.50","601.50","4.51M","0.08"
"Jul 04, 2017","605.00","603.50","609.00","602.50","3.55M","0.25"
"Jul 03, 2017","603.50","599.50","606.50","597.50","5.27M","-0.33"
"Jun 30, 2017","605.50","598.50","605.50","594.95","5.91M","0.92"
"Jun 29, 2017","600.00","600.00","605.50","596.50","5.89M","-0.66"
"Jun 28, 2017","604.00","611.50","614.00","604.00","4.94M","-1.15"
"Jun 27, 2017","611.00","619.50","620.50","611.00","4.57M","-1.29"
"Jun 26, 2017","619.00","622.00","627.00","619.00","4.00M","-0.40"
"Jun 23, 2017","621.50","620.50","626.50","617.50","3.23M","0.40"
"Jun 22, 2017","619.00","620.00","621.50","616.50","5.05M","-0.24"
"Jun 21, 2017","620.50","622.00","624.50","619.50","11.81M","-0.32"
"Jun 20, 2017","622.50","629.00","633.00","622.50","3.81M","-0.95"
"Jun 19, 2017","628.50","633.50","635.00","624.00","2.94M","-0.55"
"Jun 16, 2017","632.00","633.00","634.00","627.50","9.07M","0.24"
"Jun 15, 2017","630.50","644.50","645.00","629.50","5.38M","-2.55"
