"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 10, 2017","2,559.50","2,566.00","2,578.00","2,546.00","2.82M","-0.43"
"Nov 09, 2017","2,570.50","2,568.50","2,591.50","2,563.50","3.47M","0.00"
"Nov 08, 2017","2,570.50","2,567.00","2,578.00","2,551.84","3.87M","0.35"
"Nov 07, 2017","2,561.50","2,598.50","2,605.00","2,558.50","3.43M","-1.39"
"Nov 06, 2017","2,597.50","2,587.00","2,605.00","2,584.00","2.71M","0.13"
"Nov 03, 2017","2,594.00","2,582.00","2,600.00","2,574.18","2.58M","0.87"
"Nov 02, 2017","2,571.50","2,534.00","2,586.00","2,533.50","4.88M","1.06"
"Nov 01, 2017","2,544.50","2,582.50","2,589.50","2,541.00","8.39M","-1.07"
"Oct 31, 2017","2,572.00","2,579.00","2,593.50","2,567.16","6.31M","-0.60"
"Oct 30, 2017","2,587.50","2,591.00","2,594.50","2,573.50","4.09M","-0.79"
"Oct 27, 2017","2,608.00","2,580.00","2,616.50","2,577.50","4.68M","1.68"
"Oct 26, 2017","2,565.00","2,521.50","2,567.50","2,521.50","4.19M","1.00"
"Oct 25, 2017","2,539.50","2,555.00","2,570.50","2,533.00","4.82M","-1.01"
"Oct 24, 2017","2,565.50","2,568.50","2,583.50","2,565.50","4.79M","-0.52"
"Oct 23, 2017","2,579.00","2,564.00","2,583.83","2,558.00","6.39M","0.45"
"Oct 20, 2017","2,567.50","2,565.00","2,586.50","2,563.00","4.33M","-0.14"
"Oct 19, 2017","2,571.00","2,550.50","2,577.50","2,547.00","4.20M","0.18"
"Oct 18, 2017","2,566.50","2,536.50","2,572.35","2,536.50","2.70M","1.10"
"Oct 17, 2017","2,538.50","2,551.00","2,561.00","2,538.50","4.67M","-0.12"
"Oct 16, 2017","2,541.50","2,551.00","2,552.00","2,532.00","2.83M","-0.39"
"Oct 13, 2017","2,551.50","2,559.50","2,562.00","2,540.50","3.47M","-0.68"
"Oct 12, 2017","2,569.00","2,557.50","2,573.50","2,551.00","3.62M","0.41"
"Oct 11, 2017","2,558.50","2,559.00","2,567.00","2,551.00","6.68M","0.12"
"Oct 10, 2017","2,555.50","2,541.00","2,567.00","2,537.00","3.35M","0.53"
"Oct 09, 2017","2,542.00","2,534.50","2,548.00","2,528.50","5.19M","0.28"
"Oct 06, 2017","2,535.00","2,526.50","2,539.00","2,515.00","3.45M","0.36"
"Oct 05, 2017","2,526.00","2,502.00","2,530.00","2,476.68","5.70M","0.94"
"Oct 04, 2017","2,502.50","2,474.00","2,504.50","2,474.00","4.17M","0.97"
"Oct 03, 2017","2,478.50","2,465.00","2,482.00","2,441.00","3.63M","0.51"
"Oct 02, 2017","2,466.00","2,470.50","2,487.50","2,458.84","4.33M","0.53"
"Sep 29, 2017","2,453.00","2,442.50","2,468.00","2,435.00","5.21M","0.51"
"Sep 28, 2017","2,440.50","2,429.50","2,446.50","2,416.00","3.88M","0.89"
"Sep 27, 2017","2,419.00","2,418.00","2,428.50","2,404.50","4.09M","-0.39"
"Sep 26, 2017","2,428.50","2,432.00","2,438.85","2,421.50","4.50M","-0.33"
"Sep 25, 2017","2,436.50","2,430.00","2,449.50","2,424.00","2.63M","0.00"
"Sep 22, 2017","2,436.50","2,428.50","2,442.93","2,416.50","2.88M","0.66"
"Sep 21, 2017","2,420.50","2,426.50","2,435.51","2,408.00","4.02M","-0.25"
"Sep 20, 2017","2,426.50","2,469.50","2,478.58","2,424.50","7.91M","-2.78"
"Sep 19, 2017","2,496.00","2,493.50","2,511.00","2,481.50","8.02M","-0.46"
"Sep 18, 2017","2,507.50","2,490.50","2,547.67","2,484.25","4.05M","0.78"
"Sep 15, 2017","2,488.00","2,498.00","2,547.67","2,477.50","8.21M","-0.66"
"Sep 14, 2017","2,504.50","2,552.00","2,571.50","2,499.58","6.42M","-2.19"
